ye,ma,co,zcode,brd,type,brand,model,org,loc,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,pr,princ,eurpr,exppr,avexr,avdexr,avcpr,avppr,avdcpr,avdppr,xexr,tax,pop,ngdp,rgdp,engdp,ergdp,engdpc,ergdpc
91,1,300,291,31,volvo 940-960,volvo,940-960,6,11,5,0,27,2088,1986,82,1370,5,4,487,175,141,7.099999905,9.199999809,12.89999962,9.733333588,190,11.19999981,896100,1.301966548,19045.44922,108572.6875,8.253457069,47.05060959,109.3374634,101.6917877,103.2085495,98.95196533,5.700715542,0.25,9980000,6.8689E+12,6.6592E+12,1.4599E+11,1.41533E+11,14628.2168,14181.63379
92,1,300,291,31,volvo 940-960,volvo,940-960,6,11,5,0,27,3003,1986,82,1370,5,4,487,175,141,7.099999905,9,12.5,9.533332825,175,11.19999981,813556,1.131095648,18104.91992,96947.42188,8.391723633,44.9356308,111.842186,101.0150757,105.7164307,97.17373657,5.354755878,0.194999993,10050000,7.2286E+12,6.7586E+12,1.60866E+11,1.50406E+11,16006.53418,14965.7959
93,1,300,291,31,volvo 940-960,volvo,940-960,6,11,5,0,27,1479,1986,82,1370,5,4,487,175,141,7.300000191,9.699999809,13.39999962,10.13333321,173,12.5,865000,1.177442908,17800.23438,77833.35156,11.1134882,48.59486389,117.0301056,108.0590515,108.6278229,94.70903015,4.372602463,0.194999993,10080000,7.4052E+12,6.6597E+12,1.52386E+11,1.37045E+11,15117.70508,13595.76953
94,1,300,291,31,volvo 940-960,volvo,940-960,6,11,5,0,27,1650,1986,82,1370,5,4,487,175,141,7.300000191,9.699999809,13.39999962,10.13333321,173,12.5,840000,1.090965271,17740.77734,76230.83594,11.01916313,47.34854507,119.6050186,112.1815796,111.2107697,96.22259521,4.296927452,0.204999998,10090000,7.7689E+12,6.831E+12,1.64079E+11,1.44271E+11,16261.54199,14298.36914
95,1,300,291,31,volvo 940-960,volvo,940-960,6,11,5,0,27,1558,2316,96,1370,5,4,487,175,141,6.699999809,9.199999809,11.30000019,9.066666603,190,11.19999981,920000,1.156257391,20844.37695,85173.74219,10.80145073,44.13660431,122.6291351,120.3871002,112.8420258,99.30760193,4.086173534,0.204999998,10140000,8.0681E+12,6.9907E+12,1.82798E+11,1.58388E+11,18027.45508,15620.09961
96,1,300,291,31,volvo 940-960,volvo,940-960,6,11,5,0,27,747,2316,96,1370,5,4,487,175,141,6.699999809,9.199999809,11.30000019,9.066666603,190,10.5,949000,1.160954118,20996.04688,97822.8125,9.701213837,45.19898605,123.2066879,118.2309113,115.1653595,101.3174133,4.659106255,0.209999993,10160000,8.3051E+12,7.0809E+12,1.83745E+11,1.56661E+11,18085.16406,15419.34961
97,1,300,291,31,volvo 940-960/polar,volvo,940-960,6,11,5,0,27,190,2316,99,1370,5,5,487,175,141,6.699999809,9.199999809,11.30000019,9.066666603,190,10.5,969000,1.138160348,19594.12305,91802.34375,10.55528641,49.45360184,123.8443985,119.6182251,117.0396271,105.1385269,4.685197353,0.209999993,10190000,8.6755E+12,7.33425E+12,1.75427E+11,1.48306E+11,17215.60938,14554.04102
92,1,303,292,31,volvo 850,volvo,850,6,1,5,0,27,1489,2435,125,1330,5,4,466,176,140,6.599999905,8.300000191,12.39999962,9.100000381,215,8.899999619,956898,1.330385566,21294.86133,21294.86133,44.9356308,44.9356308,105.7164307,97.17373657,105.7164307,97.17373657,1,0.194999993,10050000,7.2286E+12,6.7586E+12,1.60866E+11,1.50406E+11,16006.53418,14965.7959
93,1,303,292,31,volvo 850,volvo,850,6,1,5,0,27,1510,1984,105,1330,5,4,466,176,142,6.400000095,8,11.69999981,8.699999809,202,10.5,967000,1.316285849,19899.22266,19899.22266,48.59486389,48.59486389,108.6278229,94.70903015,108.6278229,94.70903015,1,0.194999993,10080000,7.4052E+12,6.6597E+12,1.52386E+11,1.37045E+11,15117.70508,13595.76953
94,1,303,292,31,volvo 850,volvo,850,6,1,5,0,27,1899,2435,103,1370,5,4,466,176,142,6.400000095,8,11.69999981,8.699999809,215,8.899999619,944000,1.226037145,19937.25391,19937.25391,47.34854507,47.34854507,111.2107697,96.22259521,111.2107697,96.22259521,1,0.204999998,10090000,7.7689E+12,6.831E+12,1.64079E+11,1.44271E+11,16261.54199,14298.36914
95,1,303,292,31,volvo 850,volvo,850,6,1,5,0,27,2497,1984,93,1400,5,5,466,176,142,6.599999905,8.300000191,12.39999962,9.100000381,215,8.899999619,937000,1.177622914,21229.54492,21229.54492,44.13660431,44.13660431,112.8420258,99.30760193,112.8420258,99.30760193,1,0.204999998,10140000,8.0681E+12,6.9907E+12,1.82798E+11,1.58388E+11,18027.45508,15620.09961
96,1,303,292,31,volvo 850,volvo,850,6,1,5,0,27,3545,1984,93,1400,5,4,466,176,142,6.5,8.199999809,11.89999962,8.866666794,195,11.69999981,981000,1.200101137,21704.02734,21704.02734,45.19898605,45.19898605,115.1653595,101.3174133,115.1653595,101.3174133,1,0.209999993,10160000,8.3051E+12,7.0809E+12,1.83745E+11,1.56661E+11,18085.16406,15419.34961
82,1,304,307,32,yugo,yugo,,9,15,1,0,28,120,1116,40.5,930,4,3,379,159,137,7.599999905,10.69999981,10.39999962,9.566666603,135,17,148375,0.369709492,2876.92334,1.90874E+15,7.77345E-11,51.57419205,0.000161874,0.000148947,75.02951813,94.11158752,6.63466E+11,0.25,9860000,3.9571E+12,5.4542E+12,76726362112,1.05754E+11,7781.578125,10725.60254
83,1,304,307,32,yugo,yugo,,9,15,1,0,28,317,903,33,930,4,3,349,154,139,5.900000095,8.100000381,8.399999619,7.466666698,135,21.70000076,152375,0.358674914,2754.499023,5.90057E+14,2.58238E-10,55.31858826,0.000380449,0.00039956,80.77931213,100.4301224,2.14216E+11,0.25,9860000,4.1888E+12,5.4538E+12,75721383936,98588925952,7679.65332,9998.876953
84,1,304,307,32,yugo,yugo,,9,15,1,0,28,440,903,33,680,4,3,349,154,139,5.900000095,8.100000381,8.399999619,7.466666698,135,21.70000076,159950,0.349489689,2687.359131,2.03397E+14,7.86393E-10,59.51940155,0.001111373,0.001343212,85.90679169,108.032959,75686600704,0.25,9860000,4.5126E+12,5.5885E+12,75817287680,93893754880,7689.379883,9522.693359
85,1,304,307,32,yugo,yugo,,9,15,1,0,28,514,903,33,680,4,3,349,154,139,5.900000095,8.100000381,8.399999619,7.466666698,135,21.70000076,159950,0.326226026,2714.341309,5.82733E+13,2.74483E-09,58.927742,0.003622983,0.004432837,90.0884552,110.8499451,21468655616,0.25,9860000,4.8344E+12,5.6448E+12,82039455744,95791898624,8320.431641,9715.203125
86,1,304,307,32,yugo,yugo,,9,15,1,0,28,562,903,33,720,4,3,349,154,139,5.900000095,8.100000381,8.399999619,7.466666698,135,21.70000076,159950,0.310154974,3086.615479,2.62352E+13,6.09676E-09,51.82051468,0.00895392,0.010647628,91.2555542,98.11595154,8499679232,0.25,9860000,5.0849E+12,5.729E+12,98125234176,1.10555E+11,9951.849609,11212.44141
87,1,304,307,32,yugo,yugo,,9,15,1,0,28,192,903,33,720,4,3,349,154,139,5.900000095,8.100000381,8.399999619,7.466666698,135,21.70000076,197900,0.36724633,4113.009277,8.63758E+12,2.29115E-08,48.11562347,0.029398864,0.032694321,92.67410278,93.2513504,2100064512,0.25,9870000,5.3187E+12,5.8643E+12,1.1054E+11,1.21879E+11,11199.59277,12348.46387
88,1,304,307,32,yugo,yugo,,9,15,1,0,28,166,903,33,720,4.5,3,349,154,139,5.900000095,8.100000381,8.399999619,7.466666698,135,21.70000076,184900,0.321734786,3711.427734,1.06362E+12,1.73841E-07,49.81910324,0.214351445,0.260630995,93.75102234,94.78403473,286579008,0.25,9900000,5.6895E+12,6.1411E+12,1.14203E+11,1.23268E+11,11535.6748,12451.31152
78,1,306,270,46,talbot/simca horizon,talbot,horizon,1,3,2,0,33,4105,1118,40,945,5,5,396,168,141,6.599999905,6.599999905,6.599999905,6.599999905,148,18.5,137900,0.443340212,3532.898193,24804.06836,5.559571743,39.03310776,43.20779037,,57.54669189,,7.020884037,0.25,9830000,3.0576E+12,5.11883E+12,78333501440,1.31141E+11,7968.820313,13340.87402
79,1,306,270,46,talbot/simca horizon,talbot,horizon,1,3,2,0,33,5798,1118,43,945,5,5,396,168,141,6.599999905,8.699999809,9.600000381,8.300000191,147,16.89999962,180687.5,0.544602931,4807.505371,33213.19531,5.440232277,37.58446121,47.8080101,,60.11850357,,6.908613205,0.25,9840000,3.2647E+12,5.22943E+12,86863020032,1.39138E+11,8827.542969,14140.05176
80,1,306,270,33,talbot horizon,talbot,horizon,1,3,2,0,16,4767,1118,43.5,945,5,5,396,168,141,6.599999905,8.699999809,9.600000381,8.300000191,147,16.89999962,183125,0.514132142,4740.100098,32865.96484,5.571873665,38.63315201,54.28079224,60.77928162,64.11697388,72.71460724,6.933601379,0.25,9850000,3.5084E+12,5.4463E+12,90813194240,1.40975E+11,9219.613281,14312.16113
81,1,306,270,33,talbot horizon,talbot,horizon,1,3,2,0,16,5066,1118,43.5,945,5,5,396,168,141,6.599999905,8.699999809,9.600000381,8.300000191,147,16.89999962,187375,0.504936457,4265.973145,29127.17188,6.43299675,43.92315292,61.51823044,67.91880798,69.00798798,82.94663239,6.82779026,0.25,9850000,3.6552E+12,5.3783E+12,83218063360,1.22448E+11,8448.53418,12431.26367
82,1,306,270,33,talbot horizon,talbot,horizon,1,3,2,0,16,4581,1118,43.5,945,5,5,396,168,141,6.599999905,8.699999809,9.600000381,8.300000191,147,16.89999962,211875,0.527933955,4108.15918,28748.70313,7.369897842,51.57419205,68.88717651,75.17498779,75.02951813,94.11158752,6.997951984,0.25,9860000,3.9571E+12,5.4542E+12,76726362112,1.05754E+11,7781.578125,10725.60254
83,1,306,270,33,talbot horizon,talbot,horizon,1,3,2,0,16,5766,1118,43.5,945,5,5,396,168,141,6.599999905,8.699999809,9.600000381,8.300000191,147,16.89999962,218375,0.514032066,3947.588135,26306.62891,8.301139832,55.31858826,75.40359497,81.82454681,80.77931213,100.4301224,6.663974762,0.25,9860000,4.1888E+12,5.4538E+12,75721383936,98588925952,7679.65332,9998.876953
84,1,306,270,33,talbot horizon,talbot,horizon,1,3,2,0,16,3682,1118,43.5,945,5,5,396,168,141,6.400000095,8.399999619,8.600000381,7.800000191,147,16.89999962,230500,0.50364095,3872.686768,25625.01172,8.995118141,59.51940155,81.18991089,89.38404083,85.90679169,108.032959,6.616856098,0.25,9860000,4.5126E+12,5.5885E+12,75817287680,93893754880,7689.379883,9522.693359
85,1,306,270,33,talbot horizon,talbot,horizon,1,3,2,0,16,1859,1118,43.5,945,5,5,396,168,141,6.400000095,8.399999619,8.600000381,7.800000191,147,16.89999962,241000,0.491531521,4089.754639,27088.0957,8.896897316,58.927742,85.92417908,93.32711792,90.0884552,110.8499451,6.623403549,0.25,9860000,4.8344E+12,5.6448E+12,82039455744,95791898624,8320.431641,9715.203125
80,1,307,267,33,talbot solara,talbot,solara,1,3,3,0,16,1751,1442,51.5,1040,5,4,439,168,139,6.300000191,8.399999619,10,8.233333588,157,16.5,224875,0.631347239,5820.777832,40358.95703,5.571873665,38.63315201,54.28079224,60.77928162,64.11697388,72.71460724,6.933601379,0.25,9850000,3.5084E+12,5.4463E+12,90813194240,1.40975E+11,9219.613281,14312.16113
81,1,307,267,33,talbot solara,talbot,solara,1,3,3,0,16,2130,1442,51.5,1040,5,4,439.5,168,139,6.300000191,8.399999619,10,8.233333588,157,16.5,231125,0.62283361,5262.03125,35928.04688,6.43299675,43.92315292,61.51823044,67.91880798,69.00798798,82.94663239,6.82779026,0.25,9850000,3.6552E+12,5.3783E+12,83218063360,1.22448E+11,8448.53418,12431.26367
82,1,307,267,33,talbot solara,talbot,solara,1,3,3,0,16,1940,1442,51.5,1040,5,4,439.5,168,139,6.300000191,8.399999619,10,8.233333588,157,16.5,257875,0.64255321,5000.078125,34990.30859,7.369897842,51.57419205,68.88717651,75.17498779,75.02951813,94.11158752,6.997951984,0.25,9860000,3.9571E+12,5.4542E+12,76726362112,1.05754E+11,7781.578125,10725.60254
83,1,307,267,33,talbot solara,talbot,solara,1,3,3,0,16,1396,1442,51.5,1040,5,4,439.5,168,139,6.300000191,8.399999619,10,8.233333588,157,16.5,265750,0.625547886,4803.991211,32013.67578,8.301139832,55.31858826,75.40359497,81.82454681,80.77931213,100.4301224,6.663974762,0.25,9860000,4.1888E+12,5.4538E+12,75721383936,98588925952,7679.65332,9998.876953
84,1,307,267,33,talbot solara,talbot,solara,1,3,3,0,16,764,1442,51.5,1040,5,4,439.5,168,139,6.300000191,8.300000191,8.899999619,7.833333492,157,16.5,283125,0.618626237,4756.852051,31475.40625,8.995118141,59.51940155,81.18991089,89.38404083,85.90679169,108.032959,6.616856098,0.25,9860000,4.5126E+12,5.5885E+12,75817287680,93893754880,7689.379883,9522.693359
85,1,307,267,33,talbot solara,talbot,solara,1,3,3,0,16,347,1592,51.5,1040,5,4,439.5,168,139,5.900000095,8,8.5,7.466666698,155,15.60000038,319700,0.652044117,5425.288574,35933.875,8.896897316,58.927742,85.92417908,93.32711792,90.0884552,110.8499451,6.623403549,0.25,9860000,4.8344E+12,5.6448E+12,82039455744,95791898624,8320.431641,9715.203125
82,1,308,272,33,talbot samba,talbot,samba,1,3,1,0,16,2048,1124,37,740,4,3,350.5,153,136,4.599999905,6.300000191,5.800000191,5.566666603,143,18.20000076,199625,0.497410327,3870.637451,27086.53516,7.369897842,51.57419205,68.88717651,75.17498779,75.02951813,94.11158752,6.997951984,0.25,9860000,3.9571E+12,5.4542E+12,76726362112,1.05754E+11,7781.578125,10725.60254
83,1,308,272,33,talbot samba,talbot,samba,1,3,1,0,16,1897,1124,37,740,4,3,350.5,153,136,4.599999905,6.300000191,5.800000191,5.566666603,143,18.20000076,205750,0.484314114,3719.364502,24785.75195,8.301139832,55.31858826,75.40359497,81.82454681,80.77931213,100.4301224,6.663974762,0.25,9860000,4.1888E+12,5.4538E+12,75721383936,98588925952,7679.65332,9998.876953
84,1,308,272,33,talbot samba,talbot,samba,1,3,1,0,16,1184,954,33,740,4,3,350.5,153,136,4.599999905,6.300000191,5.800000191,5.566666603,143,18.20000076,197875,0.432355553,3324.546143,21998.04297,8.995118141,59.51940155,81.18991089,89.38404083,85.90679169,108.032959,6.616856098,0.25,9860000,4.5126E+12,5.5885E+12,75817287680,93893754880,7689.379883,9522.693359
85,1,308,272,33,talbot samba,talbot,samba,1,3,1,0,16,969,954,33,740,4,3,350.5,153,136,4.599999905,6.300000191,5.800000191,5.566666603,143,18.20000076,206900,0.421982884,3511.079834,23255.29883,8.896897316,58.927742,85.92417908,93.32711792,90.0884552,110.8499451,6.623403549,0.25,9860000,4.8344E+12,5.6448E+12,82039455744,95791898624,8320.431641,9715.203125
86,1,308,272,33,talbot samba,talbot,samba,1,3,1,0,16,559,954,33,740,4,3,350.5,153,136,5.199999809,6,6.900000095,6.033333302,129,20.10000038,224100,0.43454659,4324.541992,27746.99414,8.076550484,51.82051468,88.10538483,90.71395111,91.2555542,98.11595154,6.416169167,0.25,9860000,5.0849E+12,5.729E+12,98125234176,1.10555E+11,9951.849609,11212.44141
80,1,310,268,33,talbot 1510,talbot,1510,1,3,3,0,16,3188,1294,50,1040,5,5,432,168,139,6.699999809,8.800000191,9.300000191,8.266666412,153,16.70000076,217375,0.610290647,5626.644043,39012.91016,5.571873665,38.63315201,54.28079224,60.77928162,64.11697388,72.71460724,6.933601379,0.25,9850000,3.5084E+12,5.4463E+12,90813194240,1.40975E+11,9219.613281,14312.16113
81,1,310,268,33,talbot 1510,talbot,1510,1,3,3,0,16,1765,1294,50,1040,4,3,432,168,139,6.699999809,8.800000191,9.300000191,8.266666412,153,16.70000076,228625,0.616096616,5205.11377,35539.42578,6.43299675,43.92315292,61.51823044,67.91880798,69.00798798,82.94663239,6.82779026,0.25,9850000,3.6552E+12,5.3783E+12,83218063360,1.22448E+11,8448.53418,12431.26367
82,1,310,268,33,talbot 1510,talbot,1510,1,3,3,0,16,991,1294,50,1040,5,5,432,168,139,7,8.5,10,8.5,157,16.5,256000,0.637881219,4963.723145,34735.89453,7.369897842,51.57419205,68.88717651,75.17498779,75.02951813,94.11158752,6.997951984,0.25,9860000,3.9571E+12,5.4542E+12,76726362112,1.05754E+11,7781.578125,10725.60254
81,1,311,266,33,talbot tagora,talbot,tagora,1,3,4,0,16,365,2155,84.5,1255,5,4,463,181,144.5,7.699999809,9.899999619,12.39999962,10,171,12.10000038,362375,0.976524889,8250.205078,56330.66797,6.43299675,43.92315292,61.51823044,67.91880798,69.00798798,82.94663239,6.82779026,0.25,9850000,3.6552E+12,5.3783E+12,83218063360,1.22448E+11,8448.53418,12431.26367
82,1,311,266,33,talbot tagora,talbot,tagora,1,3,4,0,16,399,2155,84.5,1255,5,4,463,181,144.5,7.699999809,9.899999619,12.39999962,10,171,12.10000038,405375,1.010082483,7860.035645,55004.15625,7.369897842,51.57419205,68.88717651,75.17498779,75.02951813,94.11158752,6.997951984,0.25,9860000,3.9571E+12,5.4542E+12,76726362112,1.05754E+11,7781.578125,10725.60254
83,1,311,266,33,talbot tagora,talbot,tagora,1,3,4,0,16,91,2155,84.5,1255,5,4,463,181,144.5,7.099999905,9.600000381,12.80000019,9.833333969,171,12.10000038,471000,1.108685017,8514.317383,56739.19531,8.301139832,55.31858826,75.40359497,81.82454681,80.77931213,100.4301224,6.663974762,0.25,9860000,4.1888E+12,5.4538E+12,75721383936,98588925952,7679.65332,9998.876953
78,1,313,350,47,talbot matra rancho,talbot,matra,1,3,4,0,33,394,1442,59,1130,5,3,431.5,166.5,173.5,8.899999619,11.5,11.5,10.63333321,145,,262000,0.842314243,6712.250488,47125.93359,5.559571743,39.03310776,43.20779037,,57.54669189,,7.020884037,0.25,9830000,3.0576E+12,5.11883E+12,78333501440,1.31141E+11,7968.820313,13340.87402
79,1,313,350,47,talbot matra rancho,talbot,matra,1,3,4,0,33,918,1442,59,1130,5,3,431.5,166.5,173.5,8,11.5,9.800000191,9.766666412,145,,279125,0.841299415,7426.606445,51307.55078,5.440232277,37.58446121,47.8080101,,60.11850357,,6.908613205,0.25,9840000,3.2647E+12,5.22943E+12,86863020032,1.39138E+11,8827.542969,14140.05176
71,1,314,273,46,talbot/simca 1100,talbot,simca,1,3,1,0,33,5807,1118,44,910,4,3,392,159,146,8.5,8.5,8.5,8.5,146,,85875,0.592135787,1761.574951,15461.2998,5.554190159,48.74898911,22.79183388,,32.87536621,,8.776975632,0.25,9670000,1.4024E+12,4.08716E+12,28767776768,83840876544,2974.951172,8670.204102
72,1,314,273,46,talbot/simca 1100,talbot,simca,1,3,1,0,33,8127,1118,44,910,4,3,392,159,146,8.5,8.5,8.5,8.5,146,,94875,0.587335825,1985.674438,17081.69727,5.554190159,47.77973557,24.17370415,,34.66625214,,8.602466583,0.25,9710000,1.5685E+12,4.30619E+12,32827723776,90125860864,3380.816162,9281.756836
73,1,314,273,46,talbot/simca 1100,talbot,simca,1,3,1,0,33,9011,1118,44,930,5,5,394,159,146,8.800000191,8.800000191,8.800000191,8.800000191,146,,99962.5,0.546279907,2147.420654,18827.60742,5.309357643,46.55003357,25.95786858,,37.07738876,,8.7675457,0.25,9740000,1.7823E+12,4.56013E+12,38287835136,97961934848,3930.989258,10057.69336
74,1,314,273,46,talbot/simca 1100,talbot,simca,1,3,1,0,33,9857,1118,39,930,5,5,394,159,146,8.800000191,8.800000191,8.800000191,8.800000191,146,,102962.5,0.481105566,2242.686035,18098.17578,5.689109325,45.9103508,29.50093842,,41.77801514,,8.06986618,0.25,9770000,2.0909E+12,4.75429E+12,45543104512,1.03556E+11,4661.525391,10599.39063
75,1,314,273,46,talbot/simca 1100,talbot,simca,1,3,1,0,33,11062,1118,42.5,910,4,3,394,159,145.5,8.800000191,8.800000191,8.800000191,8.800000191,138,18.29999924,125967.5,0.533146799,2804.542236,24241.25586,5.196409702,44.91553116,32.94839859,,47.11231995,,8.643569946,0.25,9790000,2.3131E+12,4.68231E+12,51498889216,1.04247E+11,5260.356445,10648.32422
76,1,314,273,46,talbot/simca 1100,talbot,simca,1,3,1,0,33,9412,1118,42.5,910,4,3,394,159,145.5,8.800000191,8.800000191,8.800000191,8.800000191,138,18.29999924,137250,0.511403203,3119.749023,24611.60156,5.576638222,43.99392319,36.11984634,,51.4294014,,7.888968468,0.25,9810000,2.6328E+12,4.9483E+12,59844628480,1.12477E+11,6100.370117,11465.54199
77,1,314,273,46,talbot/simca 1100,talbot,simca,1,3,1,0,33,8197,1118,43,930,5,5,394.5,159,145.5,7.199999809,10.10000038,10.10000038,9.133333206,136,19.70000076,141125,0.486808896,3399.710449,24633.76758,5.728924751,41.51088715,39.549263,,55.08410645,,7.245842457,0.25,9820000,2.8468E+12,4.97688E+12,68579598336,1.19893E+11,6983.666016,12209.09863
78,1,314,273,46,talbot/simca 1100,talbot,simca,1,3,1,0,33,4768,1118,43,910,5,5,394.5,159,145.5,7.199999809,10.10000038,10.10000038,9.133333206,136,19.70000076,136187.5,0.43783462,3489.025391,24496.04102,5.559571743,39.03310776,43.20779037,,57.54669189,,7.020884037,0.25,9830000,3.0576E+12,5.11883E+12,78333501440,1.31141E+11,7968.820313,13340.87402
79,1,314,273,46,talbot/simca 1100,talbot,simca,1,3,1,0,33,2965,1118,43,910,5,3,394.5,159,145.5,7.800000191,11,9.399999619,9.399999619,136,19.70000076,142750,0.430257022,3798.112061,26239.6875,5.440232277,37.58446121,47.8080101,,60.11850357,,6.908613205,0.25,9840000,3.2647E+12,5.22943E+12,86863020032,1.39138E+11,8827.542969,14140.05176
80,1,314,273,33,talbot/simca 1100,talbot,simca,1,3,1,0,16,2428,1118,43,910,5,3,394.5,159,145.5,7.199999809,10.10000038,9.699999809,9,136,19.70000076,149750,0.420430243,3876.20459,26876.05859,5.571873665,38.63315201,54.28079224,60.77928162,64.11697388,72.71460724,6.933601379,0.25,9850000,3.5084E+12,5.4463E+12,90813194240,1.40975E+11,9219.613281,14312.16113
81,1,314,273,33,talbot/simca 1100,talbot,simca,1,3,1,0,16,1133,1118,43,910,5,3.5,394.5,159,145.5,7.199999809,10.10000038,9.699999809,9,136,19.70000076,157375,0.42409274,3582.962158,24463.71484,6.43299675,43.92315292,61.51823044,67.91880798,69.00798798,82.94663239,6.82779026,0.25,9850000,3.6552E+12,5.3783E+12,83218063360,1.22448E+11,8448.53418,12431.26367
71,1,315,351,46,talbot/chrysler 160-180-2l,talbot,180,1,3,3,0,33,3324,1639,59,1065,5,4,445.5,173,143,10,11.5,13,11.5,156,,127125,0.876567781,2607.746338,22888.125,5.554190159,48.74898911,22.79183388,,32.87536621,,8.776975632,0.25,9670000,1.4024E+12,4.08716E+12,28767776768,83840876544,2974.951172,8670.204102
72,1,315,351,46,talbot/chrysler 160-180-2l,talbot,180,1,3,3,0,33,4498,1639,59,1065,5,4,445.5,173,143,10,11.5,13,11.5,156,,132375,0.819484353,2770.526123,23833.35742,5.554190159,47.77973557,24.17370415,,34.66625214,,8.602466583,0.25,9710000,1.5685E+12,4.30619E+12,32827723776,90125860864,3380.816162,9281.756836
73,1,315,351,46,talbot/chrysler 160-180-2l,talbot,180,1,3,3,0,33,5199,1639,59,1065,5,4,445.5,173,143,10,11.5,13,11.5,156,,140337.5,0.766923189,3014.766846,26432.10547,5.309357643,46.55003357,25.95786858,,37.07738876,,8.7675457,0.25,9740000,1.7823E+12,4.56013E+12,38287835136,97961934848,3930.989258,10057.69336
